項次,新聞標題,新聞發布日期,正確原文連結,媒體來源,趨勢標籤,新聞摘要
2152,Mujdat Cetin Named Inaugural Associate Vice President and Vice Provost for Artificial Intelligence - University of Rochester,2026-08-25 18:33,https://news.google.com/rss/articles/CBMizgFBVV95cUxOMmtiUndVMmtKVXNRRmhqb0hFZ0xjVWt1eGN5TG92dm1mc3pFSUxiRWNaa1I2MFJ1ejhHN3VLU0ZfOFdpdGZVeFU1WFAwQ2Fndm9BbTZFa0xSWHNuZ3FkUXhqQ01iUExsVUdkdDJsNXRPYko2eWR2MFR2QVg2NnNoNEh3Mkx3MEFvX29IZU0tY3V6NDZjY2JQeXQ5NVZiaGhxazFpcEZyZnZaWGx0V2M5ZWNGTE1CWkFJNGpISHRkOERDTFZPdVJNS1U2NVBtQQ?oc=5,University of Rochester (via Google News),Chips & Hardware / 晶片與算力,Mujdat Cetin Named Inaugural Associate Vice President and Vice Provost for Artificial Intelligence  University of Rochester
2153,Preserving glow-in-the-dark art and fashion for future generations,2026-08-25 18:59,https://arstechnica.com/science/2026/08/how-chemistry-can-keep-glow-in-the-dark-pigments-from-fading/,Ars Technica AI,Enterprise & ROI / 企業應用與效益,"Understanding unique photochemistry of such materials will help in conservation, storage, and exhibition."
2154,Agentic observability with Amazon OpenSearch Service MCP Apps,2026-08-25 19:00,https://aws.amazon.com/blogs/machine-learning/agentic-observability-with-amazon-opensearch-service-mcp-apps/,AWS Machine Learning Blog,"Agentic AI / 代理式 AI, Sovereign AI & Policy / 主權 AI 與法規","Amazon OpenSearch Service now supports MCP Apps, which return interactive visualizations alongside your AI agent's text responses. Learn how a single, locally run MCP server lets your agent move from alert to trace to logs to root cause in one conver..."
2155,"Stability AI, maker of image generator Stable Diffusion, raises $76 million in fresh funding",2026-08-25 19:03,https://techcrunch.com/2026/08/25/stability-ai-maker-of-image-generator-stable-diffusion-raises-76-million-in-fresh-funding/,TechCrunch AI,Enterprise & ROI / 企業應用與效益,The company's new fundraising total now stands at $232 million.
2156,AgentHands: Generating interactive hand gestures for spatially grounded agent conversations in XR,2026-08-25 19:10,https://research.google/blog/agenthands-generating-interactive-hand-gestures-for-spatially-grounded-agent-conversations-in-xr/,Google Research Blog,"Agentic AI / 代理式 AI, Sovereign AI & Policy / 主權 AI 與法規",Human-Computer Interaction and Visualization
2157,別再用一堆規範綁住 AI！OpenAI 產品負責人 Tibo：能在模型層解決的，就不要在輔助層硬湊,2026-08-25 19:19,https://www.inside.com.tw/article/42193-tibo-sottiaux-ai-agent-vision-timeline,Inside 硬塞網路趨勢,研發與創新,"OpenAI Codex 主帥 Tibo Sottiaux 在訪談中丟出「Scaffolding is coping, not scaling」。主張拆掉外部輔助、把賭注押在模型本身的成長，還放話再過 2 到 3 個月，現在的 Codex 就會顯得很原始。"
2158,Artificial Intelligence or Artificial Unintelligence? - LA Progressive,2026-08-25 19:26,https://news.google.com/rss/articles/CBMidkFVX3lxTE9zVVo2T0JVdWhicUM2ZkM0WkJEN0RZeUR0UGhZRUZpMkhmcFRIY0JmWmRJZmFCQWZsTmNsbDFDNjBfZndvWEdKUlczX3ZtenJIbmI5cklCb3pUTFZybjJrazk2M0N6ZjhidXduVmZvUmVDSWZCa0E?oc=5,LA Progressive (via Google News),Chips & Hardware / 晶片與算力,Artificial Intelligence or Artificial Unintelligence?  LA Progressive
2159,Indiana Secretary of State’s Office recognized for use of artificial intelligence - wowo.com,2026-08-25 19:50,https://news.google.com/rss/articles/CBMinwFBVV95cUxOUmg2dzJYQzVyMTFYQ0lqNUF0TUhLUWc5NnE3LUJXZURWdUVhVGRhekltUnFiYnh0eEJBT3ZhSFNtZzRraVg1cTlEMmZNUmdzWUlVbnFaU2UxZ2RmdU5GYmpzN3JiaEpTVUczNE40Z0UyNlZXOG5ZaElzeF9lYWFtY3ppenJ6R0lUUjIzWUZxNlVVYmhKdW84YUU0MW96aDQ?oc=5,wowo.com (via Google News),Chips & Hardware / 晶片與算力,Indiana Secretary of State’s Office recognized for use of artificial intelligence  wowo.com
2160,PRESS RELEASE: European Union Begins Enforcing Sweeping Artificial Intelligence Act - The Heartland Institute,2026-08-25 19:58,https://news.google.com/rss/articles/CBMiswFBVV95cUxPOC1BbDVuT2RKZUp1X3RUWVVnZEFwaVY4STNYdTY3WWVuNmNQazRhREZEa3BRVTlta3lXZUpnN3QyMEwzMHowUXV1SlhjanptYnpIQkU1UWtFQ2gxRUg4U0o1VkU0Q2t4QUVyVkhUa3ZwencxUkVNcXdYTTJHNzd1YnNPUHF1SnBYeUtzZDZKYUNWZUprTjhraDVyY2dCRXA3Z1FWQ3ZrS3htQkNaOU96QnQ0RQ?oc=5,The Heartland Institute (via Google News),"Sovereign AI & Policy / 主權 AI 與法規, Chips & Hardware / 晶片與算力",PRESS RELEASE: European Union Begins Enforcing Sweeping Artificial Intelligence Act  The Heartland Institute
2161,You can officially buy the Pixel 11 phones and Pixel Watch 5.,2026-08-25 20:00,https://blog.google/products-and-platforms/devices/pixel/buy-pixel-11-phones-pixel-5-watch/,Google Blog,Enterprise & ROI / 企業應用與效益,Our new Pixel 11 phones and Pixel Watch 5 are now on shelves at the Google Store and through our retail partners.
2162,"Experts weigh costs, benefits of using artificial intelligence in education - KSNV",2026-08-25 20:42,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQemZBcUM4TUhSN2VuX3BNUGtpOG5sbV9BNk5admNpZ205RXNyT0ZKNEVPVU5hNGZKVHhFNnhUN0RkUDJJZnI5NlRnWlJ4NW5yNWhRUTlQWXF2ZzRGM1JZM1JSaG01U0Y4b2t2aVlkMG9KR0NzSWdjdTNFWHliVzh2SGNnSy15cFdzSWU1T0tCeFVSWmRTTkVzUzgyb3V6a1NmVmlMeEwtZ0d5YkxnQnhRT1J0aVlmNzRzME1xc1BDUzQ1bWdjVThqVFhOQ0NWR29MMkZuZ3FTWUJrdw?oc=5,KSNV (via Google News),Chips & Hardware / 晶片與算力,"Experts weigh costs, benefits of using artificial intelligence in education  KSNV"
2163,"World humanoid robot games show runners breaking records, bursting into flames",2026-08-25 20:59,https://arstechnica.com/ai/2026/08/world-humanoid-robot-games-show-runners-breaking-records-bursting-into-flames/,Ars Technica AI,Enterprise & ROI / 企業應用與效益,Record-breaking robot races are less substantial than household chore challenges.
2164,College of Business launches Artificial Intelligence for Business program - uta.edu,2026-08-25 21:00,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQVFV1bmIzaTdzazdSTENEblRNSGRlM1Z6aThDaXRqT0d4XzdabW1qMktfV1NvUWx0d1VCSTZ1blA0UzdKaWdEUlZkbG9KVHIyUWE0akxTT0Q4TUVTSFI1TkNlUjhqOTBULWJRaWozeWh2WU1TdEg3REs3ZVVkdkJqSGR5S1FiUkVOUjRVR0VhbVQyZUxPTzZNeFJuM3pubGE1TGEyRS1yQVB0RV9FOEdlQ3p5QllfWGU0dFpEdlYtSnNJUlFlV18tcU5ZZHJrV2R5WENvNUl0WnlUWEk?oc=5,uta.edu (via Google News),"Chips & Hardware / 晶片與算力, Enterprise & ROI / 企業應用與效益",College of Business launches Artificial Intelligence for Business program  uta.edu
2165,Addressing a sticking point in sustainable adhesives,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140902/addressing-a-sticking-point-in-sustainable-adhesives/,MIT Technology Review,Enterprise & ROI / 企業應用與效益,"Petroleum-based adhesives are everywhere: bonding the wood and drywall in a construction project, holding together the joints of furniture, and even sticking labels to otherwise recyclable containers.  “The labels on a container are held up with petr..."
2166,YouTuber finds niche as college admissions mentor,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140905/youtuber-finds-niche-as-college-admissions-mentor/,MIT Technology Review,Enterprise & ROI / 企業應用與效益,"As a first-generation student from a small town, Gohar Khan ’21 had to navigate the college admissions process largely on his own. He founded his YouTube channel, Gohar’s Guide, to make things easier for other young people. Today, more than 10 millio..."
2167,Launching youth entrepreneurship,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140911/launching-youth-entrepreneurship/,MIT Technology Review,研發與創新,"Even as a teenager, Laurie Stach ’06 says, she had a “crazy ambition to take on the world and solve problems.” At MIT, she realized she wasn’t the only one. “Adults always see these youth who are good at math and science and say, ‘You’re going to do ..."
2168,A new stamp on cyberfraud prevention,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140914/a-new-stamp-on-cyberfraud-prevention/,MIT Technology Review,研發與創新,"For Rupert Young ’95, SM ’95, his career in data science and cybersecurity began when his grandfather gifted him thousands of stamps: He built intricate databases to catalogue them, displaying the “precise eye” for detail and nuance that his MIT appl..."
2169,AgeLab research inspires an A I startup,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140917/agelab-research-inspires-an-a-i-startup/,MIT Technology Review,"研發與創新, Enterprise & ROI / 企業應用與效益","When Don Yansen ’63 arrived at the MIT AgeLab for a study on technology in care­giving for older adults, he didn’t plan to launch another company. But when he heard participants talk about how hard modern devices can be to use, he decided to develop ..."
2170,Amping up T cells to target cancer,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140949/amping-up-t-cells-to-target-cancer/,MIT Technology Review,研發與創新,"Vaccines that turn the body’s immune system against tumors have shown promise in clinical trials, and a handful have been FDA approved for certain cancers. In many patients, however, these vaccines don’t stimulate enough of a response, and the approa..."
2171,Taking your temperature from the inside,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140952/taking-your-temperature-from-the-inside/,MIT Technology Review,Sovereign AI & Policy / 主權 AI 與法規,"Oral and forehead thermometers may not accurately capture a person’s core body temperature, and the few ingestible temperature sensors on the market are so big they are hard to swallow and risk obstructing the GI tract. But MIT engineers created one ..."
2172,Seeing through murky waters,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140955/seeing-through-murky-waters/,MIT Technology Review,Enterprise & ROI / 企業應用與效益,"When remotely operated vehicles settle on the seafloor or dig through a sand bed, they can kick up clouds of sediment that onboard cameras struggle to see through. Often, the only thing to do is wait until the dust settles. But a new system developed..."
2173,Your brain on AI,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140958/your-brain-on-ai/,MIT Technology Review,Enterprise & ROI / 企業應用與效益,"Many people find AI-based chatbots helpful in keeping up with news, but a study by Pattie Maes and her colleagues at the MIT Media Lab points to a big problem with this strategy.  Participants who evaluated paired news headlines and images over the c..."
2174,MIT tech powered the Artemis II livestreams,2026-08-25 21:00,https://www.technologyreview.com/2026/08/25/1140961/mit-tech-powered-the-artemis-ii-livestreams/,MIT Technology Review,Enterprise & ROI / 企業應用與效益,"During the original US missions to the moon in the 1960s and ’70s, astronauts relied on radio-­frequency systems to communicate, sending grainy, low-quality images and videos to Earth. But on the Artemis II Orion mission in April, spacecraft transmit..."
2175,AI 運算力暴增 4.5 倍！Apple 全新 M5 Ultra 發表，一文了解 80 核 GPU 「怪獸級晶片」,2026-08-25 21:00,https://www.inside.com.tw/article/42192-apple-m5-ultra-chip,Inside 硬塞網路趨勢,"智慧製造與工業 AI, Chips & Hardware / 晶片與算力",M5 Ultra 擁有配備高達 36 核心 CPU，其中包含 12 個超級核心與 24 個效能核心。整體多執行緒 CPU 效能相較於前代 M3 Ultra 提升了 30%；GPU 方面，其配備 80 核心 GPU，並首次將神經網路加速器帶入到 Ultra 等級晶片。
2176,Apple 全新晶片 M6 發表！一文了解 Apple 首款 2 奈米晶片,2026-08-25 21:00,https://www.inside.com.tw/article/42191-apple-m6-2nm-chip,Inside 硬塞網路趨勢,"智慧製造與工業 AI, Chips & Hardware / 晶片與算力",一文了解 Apple 首款採用 2 奈米製程打造的晶片：M6。
2177,Apple 發表新款 Mac Studio！AI 運算力較上代暴增 4.5 倍,2026-08-25 21:00,https://www.inside.com.tw/article/42190-new-mac-studio-m5-max-m5-ultra,Inside 硬塞網路趨勢,"智慧製造與工業 AI, 研發與創新, Chips & Hardware / 晶片與算力",搭載此次全新亮相的「晶片之王」M5 Ultra 版 Mac Studio，則採用新一代 UltraFusion 連接技術，將兩顆「雙晶片」設計的 M5 Max 緊密相連，成為一顆單一晶片，其連接密度提高了 6 倍以上，晶片間的互連頻寬則達到每秒 4TB。
2178,Mac mini 大更新！2 奈米 M6 款來了，首見 3 種核心類型架構、儲存讀寫速度翻倍,2026-08-25 21:00,https://www.inside.com.tw/article/42188-new-mac-mini-m6-m5-pro,Inside 硬塞網路趨勢,"智慧製造與工業 AI, Chips & Hardware / 晶片與算力",M6 是 Apple 首款採用 2 奈米先進製程的晶片，相較前代，此款 Mac mini 是跨越了兩代的重大升級，且是首款採用全部 3 種核心類型的 SoC。
2179,"Next AI Breakthrough Could Come From Physics, Says Max Welling - StartupHub.ai",2026-08-25 21:09,https://news.google.com/rss/articles/CBMisgFBVV95cUxOaXBsVXZ2VlAwQk1TU1BsWDEyY1VudFBqdTdoUVoyT0c4OUJLNFdhTUVSbkUtTDBJT18zdW93S0NFb1BtTjRTQ09LeGgzOTdzeUdxM1htaTh5MUwxdWp3R29vM2gwYWZtUWN1VnZvdGNMbTd0djFUVi1UNVVFZFkwTy1GSFk1LTBYVm00aEN2Wlp6SFhCVnVwaHdQdm9UM1lMajVXVzkxVXQyeGFtR0VjZERR?oc=5,StartupHub.ai (via Google News),Enterprise & ROI / 企業應用與效益,"Next AI Breakthrough Could Come From Physics, Says Max Welling  StartupHub.ai"
2180,Tech trailblazer helps small business tackle tasks with artificial intelligence - CBS News,2026-08-25 21:32,https://news.google.com/rss/articles/CBMiugFBVV95cUxNNHBYYnE1VEY0SHQwTDM0OEJ0eGFnRGJJUE5tdW9XV0JWWVhVZXBmNmVpZ0dxNFU0YUFLV2FIM1laTjZaZVRjMW8tRmJ4SWh1VXJHVGdFaVFQeXpSRDN4VW1HVGNhTDNLYkV5ZUtMcGpOU1lPWmdUa3VBeEYtNkh4RXp6c1BtRWhZaHBZRmphcXJ3aWV1MkhCZVJnaUxOakZFWnRLcEFOdzlGOWFnZDRqV1NfZnFBdDVfRkE?oc=5,CBS News (via Google News),"Chips & Hardware / 晶片與算力, Enterprise & ROI / 企業應用與效益",Tech trailblazer helps small business tackle tasks with artificial intelligence  CBS News
2181,Osher Lifelong Learning: Your Intelligence Meets Artificial Intelligence - Florida Weekly,2026-08-25 22:02,https://news.google.com/rss/articles/CBMirgFBVV95cUxOcnFDMW5ocTJvQnJ6aWt0elM1cS1TdFNlV2c4RThlQUhQTWdQZGItSVd6eVFha1ZOcEFxV3JTaUJfMUxLMk5KOFlOZ081OVVlc212Vy1vQlBVZ1RIYjBwUTlqWWRTSWdZQUZHdGZ4aVVROHhBVmRKTzhJTnpSejVPRFRRU2RNX0JTaDhOZG9OMHhRY0lneDB1RXB5THNNUGFMcUVRb2NXV0l6ZUljZGc?oc=5,Florida Weekly (via Google News),Chips & Hardware / 晶片與算力,Osher Lifelong Learning: Your Intelligence Meets Artificial Intelligence  Florida Weekly
2182,"The world's busiest spaceport is about to get a lot quieter, at least for now",2026-08-25 22:21,https://arstechnica.com/space/2026/08/the-worlds-busiest-spaceport-is-about-to-get-a-lot-quieter-at-least-for-now/,Ars Technica AI,Enterprise & ROI / 企業應用與效益,SpaceX aims to launch Starship from Florida by the end of the year. 2027 seems more likely.
2183,輝達全新機器人設計運算平台 Jetson Orin Nano 2 發表，效能提升兩倍 2027上半年上市,2026-08-25 23:00,https://finance.technews.tw/2026/08/26/nvidia-unveils-its-new-jetson-orin-nano-2-robotics-design-computing-platform/,科技新報 TechNews,"智慧製造與工業 AI, 研發與創新, Chips & Hardware / 晶片與算力",輝達 （NVIDIA） 發表了專為無人機與家用機器人等設備設計的入門級機器人運算電腦 「Jetson Orin […]
2184,建築導入太陽能之政策驅動、技術發展與挑戰,2026-08-25 23:00,https://technews.tw/2026/08/26/solar-energy-integration-buildings-policy-drivers-technology-development-challenges/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,各國在建築導入太陽能政策，逐漸從獎勵性措施轉向強制性發展，例如美國結合聯邦政府的稅額抵減獎勵與加州等地方政府之 […]
2185,中情局長罕見搭乘 C-17 突訪莫斯科，疑為說服普丁放棄攻擊北約成員國計畫,2026-08-25 23:00,https://technews.tw/2026/08/26/cia-chief-suprisingly-visit-moscow-by-c-17/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,美軍一架呼號為 RCH4555 的 C-17 戰略運輸機，自拉脫維亞首都里加起飛後降落於莫斯科伏努科沃國際機場 […]
2186,職場人設靠算力？研究揭 LinkedIn 竟成全網 AI 灌水重災區,2026-08-25 23:10,https://technews.tw/2026/08/26/linkedin-ai-spam-rampan/,科技新報 TechNews,"智慧製造與工業 AI, Chips & Hardware / 晶片與算力",LinkedIn 先前推出「疑似 AI 廢文」（Seems like AI slop）檢舉功能，產品長 Har […]
2187,從馬路戰到工地，Waymo 老將領軍 Bedrock「AI 自駕怪手」上工,2026-08-25 23:20,https://technews.tw/2026/08/26/bedrock-ai-autonomous-excavator/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,由多名 Waymo 前團隊成員所創立的新創公司 Bedrock Robotics 近日宣布，其搭載自主 AI  […]
2188,外資估中國先進半導體自給率十年內大幅提升，從 8% 上升到 66%,2026-08-25 23:30,https://finance.technews.tw/2026/08/26/foreign-investors-expect-chinas-self-sufficiency-rate-in-advanced-semiconductors-to-increase-significantly-within-10-years/,科技新報 TechNews,智慧製造與工業 AI,隨著人工智慧（AI）半導體需求迎來爆發式成長，中國正積極加速擴建先進製程產能。根據外資報告預期，中國 7 奈米 […]
2189,先有車才有共享，Uber 投資智利機車貸款金融新創 Galgo,2026-08-25 23:30,https://technews.tw/2026/08/26/vehicles-first-sharing-uber-invests-chilean-motorcycle-loan-fintech-startup-galgo/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,共享經濟的主張就是，自己的資產，例如車，本來只用來載自己家人跟朋友，現在也去載別人，如此一來，就把自己的車「共 […]
2190,稅改對決 AI 自由！新加坡、香港金融人才爭奪戰升級，科技成致勝籌碼,2026-08-25 23:40,https://finance.technews.tw/2026/08/26/singapore-inc-hopes-ai-access-will-stop-finance-high-flyers-moving-to-hong-kong/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,新加坡與香港之間的金融人才競爭，正從傳統的稅務優惠，延伸到人工智慧工具的使用權。隨著香港推動一系列稅制改革，試 […]
2191,蘋果無預警推雙新品，M6 Mac mini、Mac Studio 一同亮相,2026-08-25 23:42,https://technews.tw/2026/08/26/mac-mini-mac-studio-m6-m5-ultra/,科技新報 TechNews,Enterprise & ROI / 企業應用與效益,蘋果無預警更新 Mac 桌機產品線，一口氣發表全新 Mac mini 與 Mac Studio。其中，Mac  […]
2192,淺談 AMD 推出 4GB VRAM 的 RX 9050：是頭殼壞去還是權宜之計？,2026-08-25 23:50,https://technews.tw/2026/08/26/amd-rx-9050-4gb-vram-crazy-decision-pragmatic-stopgap/,科技新報 TechNews,Chips & Hardware / 晶片與算力,AMD 近日推出入門級 RDNA 4 顯示卡 Radeon RX 9050，零售版配備 8GB VRAM，但另 […]
2193,恩智浦推出MCX A5 MCU，為工業與IoT邊緣裝置導入PQC防護,2026-08-26 00:00,https://www.ithome.com.tw/news/178441,iThome 科技報,"智慧製造與工業 AI, Sovereign AI & Policy / 主權 AI 與法規, Enterprise & ROI / 企業應用與效益",恩智浦半導體（NXP）8月18日發表MCX A5系列微控制器（MCU），鎖定工業自動化、建築自動化及IoT邊緣裝置等應用，透過整合10BASE-T1S乙太網路數位PHY，讓感測器、控制器等設備更容易連接IP網路，同時結合多項安全防護功能，強化工業設備與邊緣裝置的連線安全，目前已開始提供樣品。
2194,Perplexity公布可執行於Nvidia桌機的AI代理人Portable Computer,2026-08-26 00:00,https://www.ithome.com.tw/news/178440,iThome 科技報,"Agentic AI / 代理式 AI, Chips & Hardware / 晶片與算力",AI新創公司Perplexity公布可完全在本機執行的AI代理人Portable Computer，目前可在Nvidia DGX Spark執行，讓使用者直接利用桌上型電腦的運算資源處理AI代理任務。
2195,OpenAI資料中心主管離職，正值公司調整資料中心策略,2026-08-26 00:00,https://www.ithome.com.tw/news/178439,iThome 科技報,Enterprise & ROI / 企業應用與效益,根據彭博報導，負責OpenAI資料中心業務的主管Chris Malone已離職，OpenAI也證實這項消息，但公司與Malone本人都未說明離職原因。Malone離職之際，正值OpenAI調整資料中心策略與基礎架構團隊。
2196,Calix家用路由器UPnP漏洞可從外網修改轉送規則，目前仍無修補程式,2026-08-26 00:00,https://www.ithome.com.tw/news/178432,iThome 科技報,智慧製造與工業 AI,卡內基美隆大學CERT協調中心（CERT/CC）公布美國寬頻網路設備商Calix家用路由器漏洞CVE-2026-75501，已知影響執行EXOS 6.6.47韌體的GS7 XGS GS5239XG型號。漏洞會讓原本應限制在家庭內部網路使用的UPnP服務暴露在對外網路介面，遠端攻擊者不需登入或通過身分驗證，就能修改路由器的連接埠轉送規則，繞過網路位址轉換（NAT）與防火牆防護。目前尚無廠商修補程式。
